SchemaVersion,LoggerVersion,SessionID,UserID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
1,,,233fb054,1777548259.4,0,17.95,-0.02,-0.04,0.0,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548339.36,1,37.9,-0.02,-0.04,0.0,1.73,0.0,0.27,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,,,233fb054,1777548352.04,1,50.58,-0.02,-0.04,0.0,1.73,0.0,0.52,2.12,0.0,0.0,0.25,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548352.29,1,50.83,-0.02,-0.04,0.0,1.73,0.0,1.28,2.12,0.0,0.0,0.75,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548352.55,1,51.1,-0.02,-0.04,0.0,1.73,0.0,0.98,2.12,0.0,0.0,-0.29,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548352.81,1,51.35,-0.02,-0.04,0.0,1.73,0.0,0.75,2.12,0.0,0.0,-0.23,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548356.1,1,54.64,-0.02,-0.04,0.0,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548460.88,3,39.43,13.96,-6.13,9.72,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548464.67,3,43.21,24.68,-10.87,15.55,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548464.92,3,43.46,29.77,-13.12,18.33,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548465.18,3,43.72,35.88,-15.81,21.65,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548465.43,3,43.97,24.68,-10.87,15.55,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,233fb054,1777548466.95,3,45.49,-0.02,-0.04,0.0,1.73,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548587.81,5,46.36,-0.02,-0.04,0.0,1.75,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548588.07,5,46.61,-0.02,-0.04,0.0,1.63,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548588.32,5,46.86,-0.02,-0.04,0.0,1.6,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548588.57,5,47.12,-0.02,-0.04,0.0,1.67,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548588.83,5,47.37,-0.02,-0.04,0.0,1.78,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548589.08,5,47.62,-0.02,-0.04,0.0,1.64,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548589.33,5,47.88,-0.02,-0.04,0.0,1.61,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548589.58,5,48.13,-0.02,-0.04,0.0,1.55,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548589.84,5,48.38,-0.02,-0.04,0.0,1.47,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548590.09,5,48.63,-0.02,-0.04,0.0,1.44,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548595.9,5,54.44,-0.02,-0.04,0.0,1.35,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548596.66,5,55.2,-0.02,-0.04,0.0,1.46,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548596.91,5,55.46,-0.02,-0.04,0.0,1.47,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548597.42,5,55.97,-0.02,-0.04,0.0,1.48,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548597.68,5,56.22,-0.02,-0.04,0.0,1.47,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548598.18,5,56.73,-0.02,-0.04,0.0,1.48,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548598.69,5,57.23,-0.02,-0.04,0.0,1.49,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548601.99,6,0.53,-0.02,-0.04,0.0,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548603.76,6,2.29,-0.02,-0.04,0.0,1.51,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548605.53,6,4.07,-0.02,-0.04,0.0,1.52,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548612.86,6,11.4,-0.02,-0.04,0.0,1.51,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548613.11,6,11.66,-0.02,-0.04,0.0,1.52,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548613.88,6,12.43,-0.02,-0.04,0.0,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548621.46,6,20.0,15.3,-0.13,0.0,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548621.71,6,20.25,15.26,0.29,1.02,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548621.96,6,20.51,15.24,0.46,1.28,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548622.22,6,20.76,15.11,0.54,2.3,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548622.47,6,21.02,14.96,0.54,3.14,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548622.73,6,21.27,14.98,0.37,3.06,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548622.99,6,21.53,15.14,0.03,2.21,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548623.24,6,21.78,15.2,-0.04,1.7,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548624.5,6,23.04,-0.02,-0.04,0.0,1.5,0.0,0.75,2.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548643.96,6,42.51,-0.02,-0.04,0.0,1.5,0.0,-5.23,1.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,,,233fb054,1777548649.02,6,47.56,-0.02,-0.04,0.0,1.5,0.0,-5.38,1.12,0.0,0.0,-0.15,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548649.27,6,47.81,-0.02,-0.04,0.0,1.5,0.0,-5.21,1.12,0.0,0.0,0.16,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548649.52,6,48.07,-0.02,-0.04,0.0,1.5,0.0,-5.4,1.12,0.0,0.0,-0.18,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548649.78,6,48.32,-0.02,-0.04,0.0,1.5,0.0,-5.41,1.12,0.0,0.0,-0.01,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548655.09,6,53.63,-0.02,-0.04,0.0,1.5,0.0,-5.0,1.12,0.0,0.0,0.4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548655.34,6,53.89,-0.02,-0.04,0.0,1.5,0.0,-1.13,1.12,0.0,0.0,3.86,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548655.6,6,54.14,-0.02,-0.04,0.0,1.5,0.0,-0.1,1.12,0.0,0.0,1.03,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548655.85,6,54.4,-0.02,-0.04,0.0,1.5,0.0,0.93,1.12,0.0,0.0,1.03,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548656.1,6,54.65,-0.02,-0.04,0.0,1.5,0.0,0.87,1.12,0.0,0.0,-0.05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548656.86,6,55.4,-0.02,-0.04,0.0,1.5,0.0,0.87,1.29,0.0,0.0,0.0,0.16,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548657.11,6,55.66,-0.02,-0.04,0.0,1.5,0.0,0.87,2.34,0.0,0.0,0.0,1.05,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548657.36,6,55.91,-0.02,-0.04,0.0,1.5,0.0,0.87,2.36,0.0,0.0,0.0,0.01,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548658.89,6,57.43,-0.02,-0.04,0.0,1.5,0.0,0.58,2.36,0.0,0.0,-0.29,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548659.14,6,57.68,-0.02,-0.04,0.0,1.5,0.0,-0.34,2.36,0.0,0.0,-0.92,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548659.4,6,57.94,-0.02,-0.04,0.0,1.5,0.0,0.08,2.36,0.0,0.0,0.42,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548659.65,6,58.2,-0.02,-0.04,0.0,1.5,0.0,0.24,2.36,0.0,0.0,0.16,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548659.91,6,58.45,-0.02,-0.04,0.0,1.5,0.0,0.38,2.36,0.0,0.0,0.14,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548660.17,6,58.71,-0.02,-0.04,0.0,1.5,0.0,0.52,2.36,0.0,0.0,0.14,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548660.42,6,58.96,-0.02,-0.04,0.0,1.5,0.0,0.62,2.36,0.0,0.0,0.09,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548663.47,7,2.0,-0.02,-0.04,0.0,1.5,0.0,0.27,2.36,0.0,0.0,-0.35,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548663.73,7,2.27,-0.02,-0.04,0.0,1.5,0.0,0.23,2.36,0.0,0.0,-0.04,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548664.23,7,2.78,-0.02,-0.04,0.0,1.5,0.0,0.3,2.36,0.0,0.0,0.07,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548664.49,7,3.03,-0.02,-0.04,0.0,1.5,0.0,0.33,2.36,0.0,0.0,0.02,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548668.04,7,6.58,-0.02,-0.04,0.0,1.5,0.0,0.4,2.36,0.0,0.0,0.07,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548670.81,7,9.36,-0.02,-0.04,0.0,1.5,0.0,0.4,2.15,0.0,0.0,0.0,-0.21,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548671.07,7,9.61,-0.02,-0.04,0.0,1.5,0.0,0.4,2.11,0.0,0.0,0.0,-0.04,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548671.32,7,9.86,-0.02,-0.04,0.0,1.5,0.0,0.4,2.15,0.0,0.0,0.0,0.04,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548671.83,7,10.37,-0.02,-0.04,0.0,1.5,0.0,0.4,2.16,0.0,0.0,0.0,0.01,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548674.37,7,12.91,-0.02,-0.04,0.0,1.5,0.0,0.02,1.12,1.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548677.39,7,15.93,-0.02,-0.04,0.0,1.5,0.0,0.02,1.12,1.5,0.0,0.0,0.0,0.0,8,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,,,233fb054,1777548686.75,7,25.29,-0.02,-0.04,0.0,1.79,0.0,0.02,1.69,1.5,0.0,0.0,0.57,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,233fb054,1777548687.01,7,25.55,-0.02,-0.04,0.0,2.03,0.0,0.02,2.17,1.5,0.0,0.0,0.47,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
