USER_ID,Elapsed,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjMode,EditMode,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge
808fd42c,647.13,10,47.13,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,648.13,10,48.13,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,649.13,10,49.13,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,650.14,10,50.14,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,651.14,10,51.14,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,652.14,10,52.14,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,653.15,10,53.15,3.39,-0.02,4.75,8.0,0.0,0.0,1.61,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,654.15,10,54.15,1.85,-0.2,5.54,8.0,0.0,0.0,1.61,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,655.14,10,55.14,1.98,-0.13,5.5,8.0,0.0,0.0,1.61,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,656.15,10,56.15,0.75,-0.03,5.8,8.0,0.0,0.0,1.61,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,657.16,10,57.16,0.75,-0.03,5.8,8.0,0.0,0.0,1.61,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,658.16,10,58.16,0.75,-0.03,5.8,8.0,0.0,0.0,1.61,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,659.16,10,59.16,-0.27,-0.05,5.85,8.0,0.0,0.0,1.61,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,660.16,11,0.16,3.23,0.04,4.86,8.0,0.0,0.0,1.61,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,661.17,11,1.17,5.33,-0.21,2.37,8.0,0.0,0.0,1.61,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,662.17,11,2.17,5.33,-0.21,2.37,8.01,0.0,0.0,1.35,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,663.17,11,3.17,5.33,-0.21,2.37,8.02,0.0,0.0,1.26,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,664.17,11,4.17,5.33,-0.21,2.37,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,665.17,11,5.17,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,666.17,11,6.17,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,667.17,11,7.17,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,1,1,0,0,0,0,0,0
808fd42c,668.17,11,8.17,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,669.18,11,9.18,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,670.18,11,10.18,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,671.18,11,11.18,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,673.18,11,13.18,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,674.18,11,14.18,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,675.19,11,15.19,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,676.2,11,16.2,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,677.2,11,17.2,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,678.21,11,18.21,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,679.21,11,19.21,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,680.21,11,20.21,1.06,0.05,5.75,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,681.21,11,21.21,1.06,0.05,5.75,8.01,-0.03,0.0,1.44,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,682.21,11,22.21,5.18,-0.47,2.64,8.01,-0.03,0.0,1.44,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,684.21,11,24.21,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,685.22,11,25.22,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,686.22,11,26.22,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,687.22,11,27.22,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,688.22,11,28.22,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,690.23,11,30.23,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,691.23,11,31.23,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,692.23,11,32.23,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,693.24,11,33.24,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,694.24,11,34.24,3.94,0.28,4.3,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,695.24,11,35.24,0.78,-0.01,5.8,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,696.24,11,36.24,0.18,-0.04,4.9,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,697.24,11,37.24,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,698.24,11,38.24,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,699.25,11,39.25,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,700.25,11,40.25,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,701.25,11,41.25,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,702.25,11,42.25,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,704.29,11,44.29,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,705.29,11,45.29,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,706.29,11,46.29,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,707.29,11,47.29,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,708.3,11,48.3,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,709.3,11,49.3,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,710.31,11,50.31,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,711.31,11,51.31,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,712.31,11,52.31,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,713.31,11,53.31,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,714.32,11,54.32,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,715.32,11,55.32,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,716.32,11,56.32,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,717.32,11,57.32,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,718.33,11,58.33,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,719.33,11,59.33,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,721.34,12,1.34,0.12,-0.04,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,722.34,12,2.34,-1.22,1.59,2.72,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,723.35,12,3.35,-1.42,1.44,2.71,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,724.35,12,4.35,-1.42,1.44,2.71,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,746.41,12,26.41,-0.27,-0.08,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,747.41,12,27.41,-0.27,-0.08,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,748.41,12,28.41,-0.27,-0.08,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,749.41,12,29.41,-0.27,-0.08,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,750.42,12,30.42,3.0,0.2,1.53,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,751.42,12,31.42,1.77,0.19,2.87,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,752.43,12,32.43,1.77,0.19,2.87,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,753.43,12,33.43,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,754.43,12,34.43,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,755.43,12,35.43,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,756.43,12,36.43,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,757.43,12,37.43,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,758.43,12,38.43,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,759.44,12,39.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,760.44,12,40.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,761.44,12,41.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,762.44,12,42.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,763.44,12,43.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,764.44,12,44.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,765.44,12,45.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,766.44,12,46.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,767.44,12,47.44,0.55,0.04,3.34,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,768.45,12,48.45,0.23,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,769.45,12,49.45,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,770.46,12,50.46,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,771.46,12,51.46,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,772.46,12,52.46,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,773.46,12,53.46,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,774.47,12,54.47,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,775.47,12,55.47,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,776.47,12,56.47,0.21,0.0,3.38,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,777.46,12,57.46,0.67,-2.28,2.45,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,778.47,12,58.47,0.64,-2.38,2.37,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,779.47,12,59.47,0.64,-2.38,2.37,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,780.48,13,0.48,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,781.48,13,1.48,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,782.48,13,2.48,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,783.48,13,3.48,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,784.48,13,4.48,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0808fd42c,791.5,13,11.5,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,792.51,13,12.51,0.37,-0.7,3.31,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,793.52,13,13.52,0.56,-2.26,2.51,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,794.52,13,14.52,0.56,-2.26,2.51,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,795.53,13,15.53,0.56,-2.26,2.51,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,796.53,13,16.53,-0.07,0.09,3.39,8.01,0.0,0.0,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,797.54,13,17.54,-0.07,0.09,3.39,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,798.55,13,18.55,-0.07,0.09,3.39,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,799.55,13,19.55,-0.07,0.09,3.39,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,800.55,13,20.55,-0.07,0.09,3.39,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,801.55,13,21.55,1.03,-1.2,3.01,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,802.56,13,22.56,1.03,-1.2,3.01,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,803.55,13,23.55,1.03,-1.2,3.01,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,804.56,13,24.56,1.03,-1.2,3.01,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,805.56,13,25.56,1.03,-1.2,3.01,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,806.56,13,26.56,1.03,-1.2,3.01,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,807.56,13,27.56,0.55,-0.08,3.34,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,808.57,13,28.57,0.7,0.01,3.31,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,809.57,13,29.57,1.88,1.1,2.57,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,810.57,13,30.57,1.88,1.1,2.57,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,811.58,13,31.58,1.88,1.1,2.57,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,812.58,13,32.58,1.1,0.65,3.13,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,813.58,13,33.58,1.1,0.65,3.13,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,814.59,13,34.59,1.1,0.65,3.13,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,815.59,13,35.59,1.1,0.65,3.13,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,816.59,13,36.59,1.1,0.65,3.13,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,817.6,13,37.6,1.72,0.58,2.84,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,818.6,13,38.6,1.72,0.58,2.84,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,819.61,13,39.61,1.72,0.58,2.84,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,820.61,13,40.61,1.72,0.58,2.84,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,821.61,13,41.61,1.72,0.58,2.84,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,822.61,13,42.61,0.22,0.48,3.34,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,823.62,13,43.62,-0.04,0.97,3.24,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,824.62,13,44.62,-1.5,0.9,2.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,825.62,13,45.62,-1.5,0.9,2.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,826.62,13,46.62,-1.5,0.9,2.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,827.63,13,47.63,-1.5,0.9,2.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,828.63,13,48.63,-1.5,0.9,2.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,829.63,13,49.63,-1.5,0.9,2.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,830.63,13,50.63,1.24,0.69,3.06,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,831.63,13,51.63,1.24,0.69,3.06,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,832.64,13,52.64,1.24,0.69,3.06,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,833.64,13,53.64,-1.12,0.72,3.12,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,834.64,13,54.64,-1.12,0.72,3.12,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,835.64,13,55.64,-1.12,0.72,3.12,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,836.65,13,56.65,-1.12,0.72,3.12,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,837.65,13,57.65,-1.12,0.72,3.12,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,838.65,13,58.65,0.19,1.43,3.05,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,839.66,13,59.66,0.15,1.52,3.0,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,840.66,14,0.66,0.15,1.52,3.0,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,841.66,14,1.66,0.32,1.58,2.89,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,842.66,14,2.66,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,843.67,14,3.67,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,844.67,14,4.67,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,845.68,14,5.68,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,846.68,14,6.68,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,847.68,14,7.68,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,848.69,14,8.69,0.31,1.53,2.8,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,849.69,14,9.69,-0.17,0.5,3.18,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,850.7,14,10.7,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,851.7,14,11.7,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,852.7,14,12.7,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,1,0,0,0,1,0,1,0,0,0,0,0,0
808fd42c,853.71,14,13.71,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,854.7,14,14.7,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,855.71,14,15.71,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,856.72,14,16.72,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,857.72,14,17.72,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,858.73,14,18.73,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,859.73,14,19.73,-0.75,-0.24,3.14,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,860.73,14,20.73,-2.59,-0.36,1.93,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,861.74,14,21.74,-2.61,-0.38,1.9,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,862.74,14,22.74,-1.34,-0.25,2.94,8.01,0.0,0.01,1.27,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
808fd42c,863.75,14,23.75,-1.34,-0.25,2.94,8.01,0.0,0.01,1.27,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0
