SchemaVersion,LoggerVersion,SessionID,UserID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
1,,,b3cef250,1777534469.87,0,55.29,15.73,1.05,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534470.13,0,55.55,15.7,-0.26,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534470.89,0,56.31,15.7,-0.26,9.52,0.0,0.0,-0.31,0.0,0.0,0.0,-0.31,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534471.16,0,56.58,15.7,-0.26,9.52,0.0,0.0,-2.53,0.0,0.0,0.0,-2.21,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534471.41,0,56.83,15.7,-0.26,9.52,0.0,0.0,-6.0,0.0,0.0,0.0,-3.47,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534471.66,0,57.08,15.7,-0.26,9.52,0.0,0.0,-6.9,0.0,0.0,0.0,-0.89,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534472.67,0,58.09,15.7,-0.26,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534474.69,1,0.11,15.7,-0.26,9.52,0.0,0.0,3.65,0.0,0.0,0.0,3.65,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534474.94,1,0.37,15.7,-0.26,9.52,0.0,0.0,5.58,0.0,0.0,0.0,1.92,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534475.2,1,0.62,15.7,-0.26,9.52,0.0,0.0,5.59,0.0,0.0,0.0,0.01,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534475.96,1,1.38,15.7,-0.26,9.52,0.0,0.0,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534476.72,1,2.15,15.7,-0.26,9.52,0.0,0.0,-0.94,0.0,0.0,0.0,5.96,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534476.99,1,2.41,15.7,-0.26,9.52,0.0,0.0,4.46,0.0,0.0,0.0,5.4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534477.24,1,2.66,15.7,-0.26,9.52,0.0,0.0,5.64,0.0,0.0,0.0,1.18,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534477.49,1,2.92,15.7,-0.26,9.52,0.0,0.0,6.47,0.0,0.0,0.0,0.83,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534478.5,1,3.92,15.7,-0.26,9.52,0.0,0.0,6.44,0.0,0.0,0.0,-0.03,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534478.76,1,4.18,15.7,-0.26,9.52,0.0,0.0,6.25,0.0,0.0,0.0,-0.18,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534479.01,1,4.43,15.7,-0.26,9.52,0.0,0.0,6.19,0.0,0.0,0.0,-0.06,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534480.3,1,5.72,15.7,-0.26,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534481.56,1,6.98,15.7,-0.26,9.52,0.0,-6.71,0.0,0.0,0.0,-6.71,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534481.81,1,7.23,15.7,-0.26,9.52,0.0,-8.12,0.0,0.0,0.0,-1.41,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534482.32,1,7.74,15.7,-0.26,9.52,0.0,-7.15,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534482.58,1,8.0,15.7,-0.26,9.52,0.0,-6.93,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534486.88,1,12.3,15.7,-0.26,9.52,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534488.91,1,14.33,15.7,-0.26,9.52,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534497.24,1,22.66,15.66,-1.14,9.52,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534497.51,1,22.93,6.94,-13.36,10.6,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534497.76,1,23.18,3.58,-14.08,11.32,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534507.36,1,32.78,3.58,-14.08,11.32,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,,,b3cef250,1777534511.15,1,36.57,-0.02,-0.04,0.0,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,,,b3cef250,1777534513.92,1,39.34,-0.02,-0.04,0.0,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534518.49,1,43.91,-0.02,-0.04,0.0,1.69,0.0,0.0,0.0,1.69,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534518.76,1,44.18,-0.02,-0.04,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,-0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534519.02,1,44.44,-0.02,-0.04,0.0,1.42,0.0,0.0,0.0,1.42,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534519.28,1,44.7,-0.02,-0.04,0.0,1.41,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534520.81,1,46.23,-0.02,-0.04,0.0,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534521.32,1,46.74,-0.02,-0.04,0.0,1.7,0.0,0.0,0.0,1.7,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534521.57,1,46.99,-0.02,-0.04,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534521.83,1,47.25,-0.02,-0.04,0.0,1.41,0.0,0.0,0.0,1.41,0.0,0.0,0.0,-0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534522.34,1,47.76,-0.02,-0.04,0.0,1.42,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534524.61,1,50.03,-0.02,-0.04,0.0,1.42,0.0,0.0,-0.12,1.42,0.0,0.0,-0.12,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534524.87,1,50.3,-0.02,-0.04,0.0,1.42,0.0,0.0,-0.45,1.42,0.0,0.0,-0.33,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534525.14,1,50.56,-0.02,-0.04,0.0,1.42,0.0,0.0,-0.57,1.42,0.0,0.0,-0.11,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534525.39,1,50.81,-0.02,-0.04,0.0,1.42,0.0,0.0,-0.66,1.42,0.0,0.0,-0.09,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534525.65,1,51.07,-0.02,-0.04,0.0,1.42,0.0,0.0,-0.67,1.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534527.17,1,52.59,-0.02,-0.04,0.0,1.42,-0.2,0.0,-0.67,1.42,-0.2,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534527.43,1,52.85,-0.02,-0.04,0.0,1.42,-0.32,0.0,-0.67,1.42,-0.11,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534527.7,1,53.12,-0.02,-0.04,0.0,1.42,-0.38,0.0,-0.67,1.42,-0.06,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534527.96,1,53.38,-0.02,-0.04,0.0,1.42,-0.41,0.0,-0.67,1.42,-0.02,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534529.97,1,55.39,-0.02,-0.04,0.0,1.42,-0.41,0.0,-0.66,1.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534531.0,1,56.42,-0.02,-0.04,0.0,1.42,-0.47,0.0,-0.66,1.42,-0.06,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534531.26,1,56.68,-0.02,-0.04,0.0,1.42,-0.5,0.0,-0.66,1.42,-0.02,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534531.51,1,56.93,-0.02,-0.04,0.0,1.42,-0.52,0.0,-0.66,1.42,-0.01,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534531.76,1,57.18,-0.02,-0.04,0.0,1.42,-0.51,0.0,-0.66,1.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534532.27,1,57.69,-0.02,-0.04,0.0,1.42,-0.5,0.0,-0.66,1.42,0.01,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534541.89,2,7.31,-0.02,-0.04,0.0,1.41,-0.5,0.0,-0.66,1.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534544.94,2,10.36,-0.02,-0.04,0.0,1.41,-0.5,0.0,-0.64,1.41,0.0,0.0,0.01,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534545.21,2,10.63,-0.02,-0.04,0.0,1.41,-0.5,0.0,-0.62,1.41,0.0,0.0,0.01,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534545.47,2,10.89,-0.02,-0.04,0.0,1.41,-0.5,0.0,-0.63,1.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534545.75,2,11.17,-0.02,-0.04,0.0,1.41,-0.5,0.0,-0.67,1.41,0.0,0.0,-0.03,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534547.01,2,12.43,-0.02,-0.04,0.0,1.41,-0.5,0.0,-0.66,1.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534551.85,2,17.27,-0.02,-0.04,0.0,1.39,-0.5,0.0,-0.66,1.39,0.0,0.0,0.0,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534552.11,2,17.53,-0.02,-0.04,0.0,1.35,-0.5,0.0,-0.66,1.35,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534552.36,2,17.78,-0.02,-0.04,0.0,1.31,-0.5,0.0,-0.66,1.31,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534552.61,2,18.04,-0.02,-0.04,0.0,1.3,-0.5,0.0,-0.66,1.3,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534552.87,2,18.29,-0.02,-0.04,0.0,1.27,-0.5,0.0,-0.66,1.27,0.0,0.0,0.0,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534553.12,2,18.54,-0.02,-0.04,0.0,1.25,-0.5,0.0,-0.66,1.25,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534554.39,2,19.8,-0.02,-0.04,0.0,1.28,-0.5,0.0,-0.66,1.28,0.0,0.0,0.0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534556.94,2,22.36,-0.02,-0.04,0.0,1.25,-0.5,0.0,-0.66,1.25,0.0,0.0,0.0,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534558.72,2,24.14,-0.02,-0.04,0.0,1.26,-0.5,0.0,-0.66,1.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534561.51,2,26.93,-0.02,-0.04,0.0,1.26,-0.49,0.0,-0.66,1.26,0.01,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534562.78,2,28.2,-0.02,-0.04,0.0,1.26,-0.48,0.0,-0.66,1.26,0.01,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534563.03,2,28.45,-0.02,-0.04,0.0,1.26,-0.47,0.0,-0.66,1.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534563.54,2,28.96,-0.02,-0.04,0.0,1.26,-0.48,0.0,-0.66,1.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534569.37,2,34.79,-0.02,-0.04,0.0,1.26,-0.48,-0.04,-0.66,1.26,0.0,-0.04,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534569.64,2,35.06,-0.02,-0.04,0.0,1.26,-0.48,-0.09,-0.66,1.26,0.0,-0.04,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534569.91,2,35.33,-0.02,-0.04,0.0,1.26,-0.48,-0.14,-0.66,1.26,0.0,-0.05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534570.17,2,35.59,-0.02,-0.04,0.0,1.26,-0.48,-0.17,-0.66,1.26,0.0,-0.02,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534570.43,2,35.85,-0.02,-0.04,0.0,1.26,-0.48,-0.19,-0.66,1.26,0.0,-0.02,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534570.94,2,36.36,-0.02,-0.04,0.0,1.26,-0.48,-0.2,-0.66,1.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534571.45,2,36.86,-0.02,-0.04,0.0,1.26,-0.48,-0.21,-0.66,1.26,0.0,-0.01,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534573.98,2,39.4,-0.02,-0.04,0.0,1.23,-0.48,-0.21,-0.66,1.23,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534574.24,2,39.67,-0.02,-0.04,0.0,1.14,-0.48,-0.21,-0.66,1.14,0.0,0.0,0.0,-0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534574.51,2,39.93,-0.02,-0.04,0.0,1.1,-0.48,-0.21,-0.66,1.1,0.0,0.0,0.0,-0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534574.76,2,40.18,-0.02,-0.04,0.0,1.09,-0.48,-0.21,-0.66,1.09,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534577.56,2,42.98,-0.02,-0.04,0.0,1.09,-0.48,-0.22,-0.66,1.09,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534577.83,2,43.25,-0.02,-0.04,0.0,1.09,-0.48,-0.23,-0.66,1.09,0.0,-0.01,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534578.09,2,43.51,-0.02,-0.04,0.0,1.09,-0.48,-0.24,-0.66,1.09,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534581.9,2,47.32,-0.02,-0.04,0.0,1.05,-0.48,-0.24,-0.66,1.05,0.0,0.0,0.0,-0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534582.41,2,47.84,-0.02,-0.04,0.0,1.07,-0.48,-0.24,-0.66,1.07,0.0,0.0,0.0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534586.98,2,52.4,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534591.78,2,57.2,-0.02,-0.04,0.0,1.06,-0.48,-0.23,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534594.57,2,59.99,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534605.2,3,10.62,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534606.73,3,12.15,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534615.88,3,21.3,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534616.14,3,21.56,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534616.39,3,21.81,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534616.64,3,22.06,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534616.89,3,22.31,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534617.15,3,22.57,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534617.91,3,23.33,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534622.0,3,27.42,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534622.26,3,27.68,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534622.51,3,27.93,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777534622.76,3,28.18,-0.02,-0.04,0.0,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777535017.6,0,2.8,2.82,-0.62,0.63,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777535017.85,0,3.06,1.62,-1.46,2.01,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777535018.86,0,4.07,2.1,-1.63,1.32,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777535019.12,0,4.33,2.25,-1.67,0.97,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777535019.38,0,4.58,2.37,-1.58,0.83,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,,,b3cef250,1777535019.63,0,4.84,2.41,-1.54,0.81,1.06,-0.48,-0.24,-0.66,1.06,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
