USER_ID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
b3cef250,1777534012.78,4,20.3,0.0,3.57,0.7,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534013.03,4,20.55,-0.02,3.52,0.84,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534015.31,4,22.83,0.49,2.85,1.98,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534015.57,4,23.09,0.48,2.81,2.02,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534019.6,4,27.12,0.18,2.86,2.0,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534019.88,4,27.4,-1.13,3.39,0.56,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534020.13,4,27.65,-1.59,3.3,-0.32,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534020.89,4,28.41,-1.89,3.11,0.0,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534021.16,4,28.68,-2.13,2.63,0.98,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534028.04,4,35.56,-2.93,-0.57,1.45,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534028.29,4,35.81,-1.74,-2.7,0.8,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534028.56,4,36.08,-1.41,-3.0,0.44,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534031.6,4,39.11,-2.29,-2.01,-1.84,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534031.85,4,39.36,-2.32,-1.56,-2.29,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534032.1,4,39.61,-3.03,-1.07,-1.54,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534033.63,4,41.15,-3.29,-0.99,-0.49,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534033.9,4,41.42,-1.48,1.05,2.77,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534034.15,4,41.67,-0.85,1.79,2.72,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534034.4,4,41.92,-0.09,3.17,1.58,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534034.65,4,42.17,-0.03,3.22,1.5,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534037.18,4,44.7,-0.03,3.22,1.5,1.73,0.0,0.0,0.07,1.73,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534038.72,4,46.24,-0.03,3.22,1.5,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534041.0,4,48.52,-0.03,3.22,1.5,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,-4,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534043.52,4,51.04,0.54,3.04,1.73,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534043.8,4,51.32,2.47,-0.57,2.22,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
