USER_ID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
b47c3e05,1777548883.99,0,4.29,26.76,-8.93,14.86,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548884.24,0,4.55,15.02,-6.61,8.29,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548885.03,0,5.33,13.96,-6.13,9.72,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548888.31,0,8.61,17.49,-6.27,11.19,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548888.56,0,8.86,39.83,-7.46,21.17,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548889.57,0,9.88,68.55,-18.15,32.83,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548889.83,0,10.13,82.19,-23.22,38.37,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548890.08,0,10.39,47.67,-10.51,24.37,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548890.33,0,10.64,68.53,-18.19,32.83,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548890.84,0,11.15,68.2,-23.94,27.51,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548891.1,0,11.4,56.9,-19.45,22.83,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548892.39,0,12.69,15.02,-6.61,8.29,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548913.4,0,33.71,15.02,-6.61,8.29,1.71,0.0,0.0,0.0,1.71,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548913.68,0,33.97,15.02,-6.61,8.29,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,-0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548913.94,0,34.24,15.02,-6.61,8.29,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548914.19,0,34.5,15.02,-6.61,8.29,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548914.7,0,35.01,15.02,-6.61,8.29,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548915.97,0,36.27,15.02,-6.61,8.29,1.69,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548916.22,0,36.52,15.02,-6.61,8.29,2.17,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548916.48,0,36.78,15.02,-6.61,8.29,3.93,0.0,0.0,0.0,3.93,0.0,0.0,0.0,1.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548916.73,0,37.03,15.02,-6.61,8.29,7.16,0.0,0.0,0.0,7.16,0.0,0.0,0.0,3.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548916.98,0,37.29,15.02,-6.61,8.29,7.58,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548918.0,0,38.29,15.02,-6.61,8.29,7.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,-0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548918.25,0,38.56,15.02,-6.61,8.29,6.92,0.0,0.0,0.0,6.92,0.0,0.0,0.0,-0.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548918.51,0,38.81,15.02,-6.61,8.29,6.54,0.0,0.0,0.0,6.54,0.0,0.0,0.0,-0.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548918.77,0,39.07,15.02,-6.61,8.29,6.28,0.0,0.0,0.0,6.28,0.0,0.0,0.0,-0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548919.02,0,39.32,15.02,-6.61,8.29,6.18,0.0,0.0,0.0,6.18,0.0,0.0,0.0,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548920.02,0,40.33,15.02,-6.61,8.29,6.14,0.0,0.0,0.0,6.14,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548920.28,0,40.59,15.02,-6.61,8.29,6.09,0.0,0.0,0.0,6.09,0.0,0.0,0.0,-0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548920.53,0,40.84,15.02,-6.61,8.29,6.06,0.0,0.0,0.0,6.06,0.0,0.0,0.0,-0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548920.78,0,41.09,15.02,-6.61,8.29,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,-0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548921.04,0,41.34,15.02,-6.61,8.29,6.03,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548922.32,0,42.62,15.02,-6.61,8.29,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548923.08,0,43.38,15.02,-6.61,8.29,6.03,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548923.58,0,43.89,15.02,-6.61,8.29,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548925.36,0,45.66,14.88,-6.87,8.33,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548925.61,0,45.92,14.7,-7.35,8.27,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548925.87,0,46.17,15.75,-4.87,8.35,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b47c3e05,1777548927.64,0,47.95,15.69,-4.94,8.35,6.04,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
